name,country_name,longitude,latitude,population,significance
Esquipulas,Guatemala,14.56571,-89.35166,20674,95169443
Glostrup,Denmark,55.6666,12.40377,20673,1262361941
Jenzan,South Korea,36.24083,128.2975,20673,650974634
Gevgelija,North Macedonia,41.14166,22.50141,20664,121669715
A Estrada,Spain,42.68911,-8.48842,20661,559152650
Shisui,Japan,35.71667,140.26667,20660,816873246
Linstead,Jamaica,18.13683,-77.03171,20660,96369172
Paty do Alferes,Brazil,-22.42861,-43.41861,20659,140416011
Takelsa,Tunisia,36.78333,10.63333,20659,68584141
Sokal,Ukraine,50.47438,24.28288,20659,72826353
Edewecht,Germany,53.12699,7.98406,20658,954573736
East Garfield Park,United States,41.88087,-87.70283,20656,1312556143
Qārah,Syrian Arab Republic,34.15558,36.74284,20656,47689970
Kīl Bhuvanagiri,India,11.44216,79.64763,20656,39261000
Rotterdam,United States,42.78702,-73.97096,20652,1312301968
Ploemeur,France,47.73512,-3.42952,20652,806055002
East Dereham,United Kingdom,52.68333,0.93333,20651,831918069
Bellshill,United Kingdom,55.81667,-4.01667,20650,831877784
Truro,Canada,45.36685,-63.26538,20650,893281341
Chesham,United Kingdom,51.7,-0.6,20649,831837499
Lagny-sur-Marne,France,48.86667,2.71667,20649,805937911
Lakeside,United States,32.85727,-116.92225,20648,1312047794
Manlleu,Spain,42.00228,2.28476,20647,558773765
Bhanjanagar,India,19.92719,84.58201,20647,39243894
Bethany,United States,45.55789,-122.8676,20646,1311920707
Truganina,Australia,-37.81667,144.75,20646,1069713732
Nova Xavantina,Brazil,-14.66463,-52.35558,20639,140280075
Paks,Hungary,46.6221,18.85569,20638,328126622
Ozurgeti,Georgia,41.92442,42.00682,20636,88298571
Lake Worth Corridor,United States,26.61649,-80.10102,20635,1311221728
Gerrards Cross,United Kingdom,51.5861,-0.55543,20633,831192945
Miandrivazo,Madagascar,-19.52905,45.45559,20631,10222462
Winter Gardens,United States,32.83116,-116.93336,20631,1310967553
Drăgăşani,Romania,44.65,24.26667,20630,266046308
Carepa,Colombia,7.75849,-76.65255,20627,109999119
Balş,Romania,44.35,24.1,20626,265994724
Lockport,United States,43.17061,-78.69031,20624,1310522748
Tervuren,Belgium,50.82372,4.51418,20623,919669860
Lebanon,United States,39.43534,-84.20299,20623,1310459205
Wade Hampton,United States,34.90373,-82.33317,20622,1310395661
Sedan,France,49.70187,4.94028,20620,804806031
Elele,Nigeria,5.1009,6.81411,20620,43242047
Senago,Italy,45.57562,9.1262,20620,653163287
Arroyo Seco,Argentina,-33.15489,-60.50863,20620,174072379
Rejon ulicy Traugutta,Poland,51.10247,17.04827,20617,322783519
Hockenheim,Germany,49.32334,8.55194,20614,952540565
Kuzhithurai,India,8.31792,77.19192,20611,39175468
Murphy,United States,33.01512,-96.61305,20610,1309633138
Casanay,Venezuela,10.5042,-63.41729,20609,349590770
Coralville,United States,41.6764,-91.58045,20608,1309506051
Ozorków,Poland,51.96336,19.29139,20608,322642614
Crowborough,United Kingdom,51.06098,0.16342,20607,830145545
São João da Barra,Brazil,-21.64028,-41.05111,20606,140055779
Itupeva,Brazil,-23.15306,-47.05778,20605,140048982
Dhāriwāl,India,31.95616,75.32386,20604,39162163
Stadtlohn,Germany,51.99399,6.91918,20602,951986064
Geseke,Germany,51.64091,8.5109,20602,951986064
Ensley,United States,30.51881,-87.27275,20602,1309124790
Jumunjin,South Korea,37.89139,128.82583,20600,648675928
Ea Drăng,Vietnam,13.2045,108.21029,20600,57385918
Heide,Germany,54.19579,9.0988,20599,951847439
Frameries,Belgium,50.40578,3.89603,20598,918555000
Moreni,Romania,44.98301,25.64415,20596,265607841
Stamford,United Kingdom,52.65,-0.48333,20592,829541275
Kawambwa,Zambia,-9.7915,29.07913,20589,21637377
Casal di Principe,Italy,41.00996,14.13013,20589,652181325
Bobrov,Russian Federation,51.0994,40.0244,20587,211935491
Stourport-on-Severn,United Kingdom,52.33976,-2.28034,20586,829299567
Ćuprija,Serbia,43.9275,21.37,20585,157809643
Genzano di Roma,Italy,41.70706,12.68904,20582,651959592
Gorseinon,United Kingdom,51.66931,-4.04163,20581,829098144
Bad Rappenau,Germany,49.23848,9.1018,20581,951015687
Sapulpa,United States,35.9987,-96.11417,20579,1307663287
Polasara,India,19.69386,84.81401,20577,39110844
Chełmno,Poland,53.34855,18.4251,20576,322141616
Jatobá,Brazil,-9.18306,-38.26889,20575,139845076
T’ongch’ŏn-ŭp,North Korea,38.95389,127.89167,20575,22846716
New Corella,Philippines,7.5866,125.8237,20574,67870125
Mbala,Zambia,-8.84024,31.36587,20570,21617410
Vogan,Togo,6.33333,1.53333,20569,18819619
Bergneustadt,Germany,51.02496,7.65599,20567,950368769
Fröndenberg,Germany,51.47563,7.76946,20566,950322561
São Luís do Quitunde,Brazil,-9.31833,-35.56111,20563,139763514
Artashat,Armenia,39.96144,44.54447,20562,87747350
Boudjima,Algeria,36.80218,4.15187,20557,68051616
Chorfa,Algeria,36.36505,4.32636,20556,68048306
Failsworth,United Kingdom,53.50484,-2.16568,20555,828050743
Mödling,Austria,48.08605,16.28921,20555,993374457
American Canyon,United States,38.17492,-122.2608,20554,1306074698
Kishtwār,India,33.31346,75.76726,20553,39065227
South San Jose Hills,United States,34.01279,-117.90478,20551,1305884067
Borne,Netherlands,52.30136,6.7482,20550,1076760748
Belton,United States,31.05601,-97.46445,20547,1305629893
Baar,Switzerland,47.19625,8.52954,20546,1789495711
Nailsea,United Kingdom,51.43239,-2.75847,20543,827567328
Takanosu,Japan,40.22268,140.36611,20542,812207658
Wenheng,China,25.66742,116.75429,20542,215699127
Almoradí,Spain,38.10879,-0.79197,20542,555932129
Kanniyākumāri,India,8.09008,77.53841,20540,39040518
Yigo Village,Guam,13.53605,144.88855,20539,767977989
Michelena,Venezuela,7.95655,-72.24299,20539,348403359
Agoura,United States,34.14306,-118.73787,20537,1304994457
Guía de Isora,Spain,28.21154,-16.77947,20536,555769750
Acquaviva delle Fonti,Italy,40.89704,16.8433,20536,650502486
Xincheng,China,34.67431,103.5868,20535,215625624
Mazinde,Tanzania,-4.8,38.21667,20534,21453732
Kuchinarai,Thailand,16.541,104.05004,20532,147605407
Achhnera,India,27.17826,77.75674,20532,39025312
Sainte-Suzanne,France,-20.90616,55.60788,20530,801293298
Wakiso,Uganda,0.40444,32.45944,20530,16773744
Orly,France,48.74792,2.39253,20528,801215238
Modimolle,South Africa,-24.7,28.4,20527,104497107
Shōbara,Japan,34.85,133.01667,20527,811614575
Nytva,Russian Federation,57.9437,55.3396,20525,211297224
Gotse Delchev,Bulgaria,41.56667,23.73333,20522,204722957
Baião,Portugal,41.16273,-8.0347,20522,460453715
Flores da Cunha,Brazil,-29.02889,-51.18167,20521,139478047
Chillupār,India,26.28221,83.5064,20518,38998702
Sena Madureira,Brazil,-9.06341,-68.67245,20516,139444063
Bayville,United States,39.90929,-74.15486,20512,1303405868
Eggenberg,Austria,47.07,15.39871,20511,991248042
Mairena del Alcor,Spain,37.37301,-5.74951,20510,555066107
Heiloo,Netherlands,52.60252,4.68815,20510,1074664864
Rojales,Spain,38.08799,-0.72544,20510,555066107
Komatipoort,South Africa,-25.43321,31.95478,20508,104400384
Wutongshu,China,38.18333,106.28333,20506,215321113
Moss Park,Canada,43.65498,-79.37153,20506,887052164
Isleworth,United Kingdom,51.47518,-0.34246,20500,825835088
Jainagar,India,26.59048,86.13791,20496,38956887
Westmount,Canada,45.48341,-73.59918,20494,886533065
Pachino,Italy,36.71522,15.09019,20493,649140410
Ushtobe,Kazakhstan,45.25258,77.98284,20492,185570327
Kirkland,Canada,45.45008,-73.86586,20491,886403291
Giulianova,Italy,42.75381,13.9665,20490,649045381
Elst,Netherlands,51.91917,5.84167,20488,1073512127
Cervia,Italy,44.26204,12.34812,20487,648950352
Baijiawan,China,34.69583,105.28889,20486,215111105
Villa de San Diego de Ubaté,Colombia,5.30933,-73.81575,20485,109241866
Bang Pa-in,Thailand,14.22783,100.57589,20484,147260333
Arbutus,United States,39.25455,-76.69997,20483,1301563104
Chernogolovka,Russian Federation,56.0,38.36667,20483,210864849
San Buenaventura,Mexico,27.06193,-101.54891,20480,170940465
Hammond,United States,30.50463,-90.46293,20480,1301372473
Bhuban,India,20.88197,85.83334,20478,38922674
Bagan Serai,Malaysia,5.0108,100.54101,20476,212987134
Herborn,Germany,50.68135,8.30369,20473,946025177
Laranjeiro,Portugal,37.06799,-7.8078,20473,459354298
Târgu Neamţ,Romania,47.2,26.36667,20473,264021622
Samfya,Zambia,-11.36491,29.55652,20470,21512318
Chengjiao,China,33.3852,104.91963,20469,214932598
Reçani,Morocco,31.28318,-4.26565,20469,62593151
Lyman,Ukraine,48.98616,37.80307,20469,72156572
Don Carlos,Philippines,7.68,125.005,20468,67520449
Karaçoban,Turkey,39.34364,42.09918,20467,174750706
Korkuteli,Turkey,37.06498,30.19565,20465,174733630
Almeirim,Brazil,-1.52333,-52.58167,20464,139090627
Flores,Guatemala,16.92258,-89.89941,20464,94202742
Gubkinskiy,Russian Federation,64.434,76.50261,20463,210658957
Maniar,India,25.98546,84.17233,20462,38892263
Kirguli,Uzbekistan,40.43553,71.76721,20459,34489065
Sobinka,Russian Federation,55.98553,40.01111,20458,210607484
Jaral del Progreso,Mexico,20.37237,-101.06249,20457,170748491
Rama,Nicaragua,12.15965,-84.21952,20456,38973932
Mường Lay,Vietnam,22.0,103.13333,20450,56968059
Kalach,Russian Federation,50.41957,41.0244,20449,210514832
Colorado,Brazil,-22.8375,-51.97306,20449,138988674
Chincholi,India,17.46508,77.41874,20447,38863752
Māchhīwāra,India,30.91557,76.20016,20447,38863752
Carrum Downs,Australia,-38.09968,145.17248,20444,1059247677
Risca,United Kingdom,51.60799,-3.10081,20443,823538864
Thomastown,Australia,-37.68333,145.01667,20441,1059092241
Libertyville,United States,42.28308,-87.95313,20436,1298576556
Anthiyur,India,11.57506,77.59043,20436,38842844
Sarzana,Italy,44.11178,9.9622,20435,647303190
La Pobla de Vallbona,Spain,39.59747,-0.55468,20431,552928115
Andorra la Vella,Andorra,42.50779,1.52109,20430,834245621
Borgomanero,Italy,45.69873,8.4623,20430,647144809
Nottuln,Germany,51.93333,7.35,20427,943899589
Chicacao,Guatemala,14.54295,-91.32636,20426,94027815
São Pedro,Brazil,-22.42313,-42.96612,20424,138818753
Nīmāj,India,26.14995,74.00094,20424,38820036
Aígio,Greece,38.24861,22.08194,20422,360983203
Terrazas del Valle,Mexico,32.4875,-116.82667,20421,170448009
Miyata,Japan,33.70811,130.65297,20421,807423453
Tufānganj,India,26.31688,89.66549,20420,38812433
Murici,Brazil,-9.30667,-35.94333,20419,138784769
Secunda,South Africa,-26.55,29.16667,20418,103942219
Saint Kilda,Australia,-37.8676,144.98099,20417,1057848749
Rummelsburg,Germany,52.50146,13.4934,20414,943298879
Albardón,Argentina,-31.43722,-68.52556,20413,172324902
eMkhomazi,South Africa,-30.20674,30.79776,20410,103901494
Quickborn,Germany,53.72831,9.90934,20410,943114046
Taloc,Philippines,10.5746,122.8954,20409,67325818
Pittsburg,United States,37.41088,-94.70496,20409,1296860879
Portsmouth,United States,38.73174,-82.99767,20409,1296860879
Qadirpur Ran,Pakistan,30.29184,71.67164,20407,24360517
Greensborough,Australia,-37.70462,145.10302,20407,1057330627
Kapsan-ŭp,North Korea,41.09028,128.29333,20406,22659057
Hollola,Finland,61.05,25.43333,20405,995218802
Harūr,India,12.05267,78.48023,20405,38783922
Granite Bay,United States,38.76323,-121.16384,20402,1296416074
Dugda,India,23.74516,86.17175,20400,38774419
Stebnyk,Ukraine,49.30098,23.55197,20398,71906285
Louisville,United States,39.97776,-105.13193,20396,1296034813
Tisaiyanvilai,India,8.33702,77.86776,20395,38764915
Guadix,Spain,37.29932,-3.13922,20395,551953840
Suibara,Japan,37.84608,139.23039,20392,806276826
Alloa,United Kingdom,56.11586,-3.78997,20390,821403778
Darende,Turkey,38.54583,37.50583,20388,174076191
Júlio de Castilhos,Brazil,-29.22694,-53.68167,20388,138574067
Humacao,Puerto Rico,18.14968,-65.82738,20387,658315009
Budapest XXIII. kerület,Hungary,47.39788,19.11492,20387,324135936
Sensuntepeque,El Salvador,13.86667,-88.63333,20386,77439004
Newmarket,United Kingdom,52.24467,0.40418,20384,821162070
Blansko,Czech Republic,49.36304,16.64446,20384,467450474
Bagua Grande,Peru,-5.75611,-78.44111,20382,124877957
Sainte-Marie,France,14.78352,-60.99227,20380,795438744
Northfield,United States,44.4583,-93.1616,20380,1295018115
Goris,Armenia,39.51111,46.34168,20379,86966407
Rheinstetten,Germany,48.9685,8.30704,20378,941635376
Lyubotyn,Ukraine,49.94691,35.92907,20376,71828731
Channagiri,India,14.02399,75.92577,20376,38728802
Rocky River,United States,41.4756,-81.8393,20376,1294763941
Valkeakoski,Finland,61.26421,24.03122,20376,993804377
Oberkirch,Germany,48.53241,8.07864,20375,941496750
Morales,Colombia,8.2752,-73.86884,20375,108655261
Raymore,United States,38.80195,-94.45273,20374,1294636854
Schilde,Belgium,51.24107,4.58336,20373,908521265
Barbosa,Colombia,5.93168,-73.61507,20372,108639262
Middletown,United States,39.44956,-75.71632,20372,1294509767
Blaj,Romania,46.17508,23.91578,20371,262706221
Abaeté,Brazil,-19.16,-45.44583,20370,138451723
Werdohl,Germany,51.26011,7.76608,20366,941080875
Carcavelos,Portugal,38.69105,-9.32215,20366,456953531
Havelock,United States,34.87905,-76.90133,20364,1294001418
Senden,Germany,51.85645,7.48327,20363,940942249
Jhālu,India,29.33609,78.22608,20356,38690788
Lindsay,Canada,44.35012,-78.73286,20354,880476921
Cofradía,Honduras,15.4,-88.15,20353,48963881
Jahāzpur,India,25.61994,75.27609,20350,38679384
Harvey,United States,29.90354,-90.07729,20348,1292984721
Asaita,Ethiopia,11.56838,41.43869,20342,19047038
Manay,Philippines,7.215,126.53972,20336,67085004
Tubbergen,Netherlands,52.4075,6.78472,20334,1065442971
Ayamonte,Spain,37.21329,-7.40807,20334,550302985
Castrovillari,Italy,39.81632,16.20183,20334,644103893
Gardner,United States,42.57509,-71.99813,20333,1292031567
Yaypan,Uzbekistan,40.37583,70.81556,20332,34274973
Golden,United States,39.75554,-105.2211,20330,1291840936
Bingley,United Kingdom,53.84861,-1.83857,20327,818865846
Akkarampalle,India,13.65,79.42,20325,38631866
Buíque,Brazil,-8.62306,-37.15583,20324,138139068
Douglas,United States,41.83476,-87.61811,20323,1291396131
Byndoor,India,13.86667,74.63333,20323,38628064
Pilaitė,Lithuania,54.69981,25.18393,20320,406351080
Santa Anita,Mexico,20.5509,-103.44396,20320,169604992
Sankt Peter,Austria,46.62978,14.34016,20320,982017464
Cartersville,United States,34.16533,-84.80231,20319,1291141957
Ashland,United States,40.86867,-82.31822,20317,1291014870
Somoto,Nicaragua,13.48082,-86.58208,20316,38707196
Oakleaf Plantation,United States,30.17083,-81.83549,20315,1290887783
Boca Suno,Ecuador,-0.69832,-77.14083,20313,113760714
Pontarlier,France,46.90347,6.35542,20313,792823710
Friesoythe,Germany,53.0226,7.85764,20311,938539411
Essendon,Australia,-37.74981,144.9109,20310,1052304848
Viljandi,Estonia,58.36389,25.59,20309,467655891
Brownhills,United Kingdom,52.63333,-1.93333,20308,818100438
Affton,United States,38.55061,-90.33317,20307,1290379434
Provenals del Poblenou,Spain,41.41109,2.2026,20306,549545216
Cañas,Costa Rica,10.43105,-85.09825,20306,245231796
Senta,Serbia,45.9275,20.07722,20302,155640095
El Tarf,Algeria,36.7672,8.31377,20300,67200847
Chamalières,France,45.77364,3.06703,20298,792238255
Monguno,Nigeria,12.67059,13.61224,20297,42564686
Yauco,Puerto Rico,18.03496,-66.8499,20295,655344244
Haldensleben I,Germany,52.28906,11.40982,20294,937753868
Bedelē,Ethiopia,8.456,36.35302,20293,19001157
Aleksandrów Łódzki,Poland,51.81965,19.30384,20292,317695260
Ramona,United States,33.04171,-116.86808,20292,1289426280
Kontich,Belgium,51.13213,4.44706,20290,904819932
Cambria Heights,United States,40.69455,-73.73847,20287,1289108563
Kanaya,Japan,34.82022,138.12775,20286,802085705
Alcalde Díaz,Panama,9.12273,-79.55667,20285,248877659
Malaṅgawā,Nepal,26.85658,85.5594,20284,23430918
Pallappatti,India,10.72057,77.87951,20281,38548235
Elmwood Park,United States,40.90399,-74.11848,20279,1288600214
Chachapoyas,Peru,-6.23169,-77.86903,20279,124246889
Elko,United States,40.83242,-115.76312,20279,1288600214
Esmeralda,Cuba,21.85139,-78.11725,20274,184598639
Oroszlány,Hungary,47.48671,18.31225,20271,322291635
Hollis,United States,40.71344,-73.76708,20269,1287964778
Meylan,France,45.20978,5.77762,20267,791028314
Buinsk,Russian Federation,54.97119,48.29184,20266,208630915
San Jacinto,Colombia,9.82767,-75.1217,20265,108068655
Nueva Gerona,Cuba,21.88667,-82.80556,20264,184507587
Karachayevsk,Russian Federation,43.77399,41.91419,20264,208610326
Schmargendorf,Germany,52.47517,13.29071,20262,936275198
Añatuya,Argentina,-28.46064,-62.83472,20261,171041730
Tomaszów Lubelski,Poland,50.44767,23.41616,20261,317209918
San Pablo Jocopilas,Guatemala,14.58882,-91.45188,20259,93259057
Brooklyn Heights,United States,40.69538,-73.99375,20256,1287138712
Wellington,India,11.36552,76.78442,20254,38496916
Muriti,Tanzania,-1.98333,32.91667,20254,21161190
Gersthofen,Germany,48.42432,10.87273,20254,935905531
Nogales,United States,31.34038,-110.93425,20252,1286884537
Baras,Philippines,14.51691,121.2658,20250,66801304
La Cañada Flintridge,United States,34.19917,-118.18785,20246,1286503276
Parma Heights,United States,41.39005,-81.75958,20246,1286503276
Serchhīp,India,23.29312,92.84679,20244,38477909
Matui,Tanzania,-4.8,38.25,20241,21147608
Strzelce Opolskie,Poland,50.5107,18.30056,20241,316896795
Aranyaprathet,Thailand,13.69276,102.50128,20236,145477451
Zele,Belgium,51.06566,4.0403,20236,902411835
Hedaru,Tanzania,-4.5,37.9,20231,21137160
Protaras,Cyprus,35.0125,34.05833,20230,398854863
Sederot,Israel,31.525,34.59693,20228,882153522
Sligo,Ireland,54.26969,-8.46943,20228,1724796345
Kwale,Nigeria,5.70773,6.43402,20226,42415792
Rose Hill,United States,38.78872,-77.11276,20226,1285232404
Ōhara,Japan,35.24761,140.39289,20226,799713372
Mustang,United States,35.38423,-97.72449,20226,1285232404
Hernani,Spain,43.26615,-1.97615,20222,547271907
Kallangur,Australia,-27.25204,152.99226,20222,1047745379
Montceau-les-Mines,France,46.66667,4.36667,20221,789232917
Penukonda,India,14.08286,77.59473,20220,38432292
Lodwar,Kenya,3.11988,35.59642,20219,37166767
Pastavy,Belarus,55.11676,26.83263,20218,129622204
Haiger,Germany,50.74162,8.20778,20218,934242027
East Northport,United States,40.87676,-73.32456,20217,1284660512
Marina di Ardea-Tor San Lorenzo,Italy,41.55439,12.54115,20216,640366102
Srīnagar,India,30.22243,78.78341,20216,38424689
Yateley,United Kingdom,51.34305,-0.82985,20214,814313682
Vlotho,Germany,52.1653,8.85996,20214,934057193
Padmanābhapuram,India,8.24462,77.32581,20212,38417086
Kabin Buri,Thailand,13.95114,101.71769,20212,145304914
Solin,Croatia,43.5432,16.49314,20212,279501026
San Lorenzo de Esmeraldas,Ecuador,1.28626,-78.83514,20209,113178274
Siilinjärvi,Finland,63.08333,27.66667,20209,985659239
Zülpich,Germany,50.69447,6.65414,20208,933779943
Jaruco,Cuba,23.04419,-82.00919,20207,183988591
Algete,Spain,40.59711,-3.49743,20204,546784770
Tel Sheva‘,Israel,31.24864,34.86007,20204,881106870
Barpāli,India,21.19005,83.58721,20202,38398079
Hythe,United Kingdom,50.86004,-1.40162,20201,813789981
Giengen an der Brenz,Germany,48.62219,10.24312,20201,933456484
Glen Avon,United States,34.01168,-117.48477,20199,1283516728
Geyve,Turkey,40.5075,30.2925,20199,172462477
Castelo,Brazil,-20.60361,-41.18472,20198,137282666
San Antonio de la Cal,Mexico,17.02921,-96.70094,20198,168586695
Roses,Spain,42.26199,3.17689,20197,546595328
Fīrozpur Jhirka,India,27.78853,76.94496,20195,38384774
Monserrato,Italy,39.25642,9.1444,20193,639637549
